title,author,categoryId,num_purchases,courseRating,quizRating,instructorRating,contentRating,satisfaction
Networked hybrid throughput,Paul Johnson,2b41facd-f492-4805-b67a-58b607510045,,1.0,3.0,1.0,4.0,1.0
Networked impactful encryption,Darin Butler,e67e65d7-0936-43d5-bb1b-721c832eac03,1.0,,,,,
Networked impactful parallelism,Kevin Christensen,916d0c63-7b5f-42da-8a0a-0dd2ae870662,1.0,1.0,3.0,5.0,1.0,3.0
Networked impactful projection,Justin Thomas,2b41facd-f492-4805-b67a-58b607510045,3.0,,,,,
Networked incremental algorithm,Kevin Gonzalez,152eb39b-953b-49a2-9216-5c3cfd9d6e8d,1.0,4.5,2.5,4.0,2.5,3.5
Networked incremental benchmark,Jerry Thomas,916d0c63-7b5f-42da-8a0a-0dd2ae870662,1.0,1.0,1.0,2.0,2.0,2.0
Networked incremental hub,Duane Powell PhD,e67e65d7-0936-43d5-bb1b-721c832eac03,1.0,,,,,
Networked incremental project,Eric Stein,2b41facd-f492-4805-b67a-58b607510045,1.0,,,,,
Networked incremental support,Cristian Anderson,152eb39b-953b-49a2-9216-5c3cfd9d6e8d,2.0,1.0,3.0,1.0,4.0,3.0
Networked intangible initiative,Cynthia Hancock,49fd9f6e-c588-4256-8421-5ce5bdcd19ef,1.0,5.0,4.0,4.0,1.0,4.0
Networked interactive emulation,Molly Fernandez,2b41facd-f492-4805-b67a-58b607510045,2.0,,,,,
Networked interactive hardware,Julie Black,152eb39b-953b-49a2-9216-5c3cfd9d6e8d,2.0,4.0,5.0,2.5,2.5,3.5
Networked interactive info-mediaries,Andrew Murray,916d0c63-7b5f-42da-8a0a-0dd2ae870662,2.0,2.0,3.0,5.0,2.0,4.0
Networked interactive paradigm,Alexis Murphy,152eb39b-953b-49a2-9216-5c3cfd9d6e8d,,2.0,5.0,1.0,3.0,3.0
Networked intermediate utilization,Vanessa Taylor,152eb39b-953b-49a2-9216-5c3cfd9d6e8d,,2.5,5.0,3.0,2.5,3.5
Networked intermediate workforce,Edward Ramsey,49fd9f6e-c588-4256-8421-5ce5bdcd19ef,1.0,,,,,
Networked leadingedge emulation,Mr. Jose Padilla,2b41facd-f492-4805-b67a-58b607510045,1.0,5.0,2.0,4.0,1.0,3.0
Networked leadingedge projection,Judith Rogers,49fd9f6e-c588-4256-8421-5ce5bdcd19ef,3.0,5.0,2.0,2.0,1.0,5.0
Networked local knowledge user,Ana Cardenas,152eb39b-953b-49a2-9216-5c3cfd9d6e8d,1.0,,,,,
Networked logistical flexibility,Emily Frank,2b41facd-f492-4805-b67a-58b607510045,1.0,2.5,3.0,3.5,3.0,4.0
Networked logistical focus group,Brittany Cooke,49fd9f6e-c588-4256-8421-5ce5bdcd19ef,,1.0,5.0,5.0,2.0,2.0
Networked logistical product,Kenneth Kennedy,916d0c63-7b5f-42da-8a0a-0dd2ae870662,2.0,,,,,
Networked logistical synergy,Lori Bright,49fd9f6e-c588-4256-8421-5ce5bdcd19ef,,1.5,4.5,5.0,4.0,2.5
Networked logistical utilization,Destiny Marquez,2b41facd-f492-4805-b67a-58b607510045,1.0,2.0,2.0,5.0,2.0,5.0
Networked maximized budgetary management,Darin Price,916d0c63-7b5f-42da-8a0a-0dd2ae870662,2.0,,,,,
Networked maximized installation,Jay Brown,49fd9f6e-c588-4256-8421-5ce5bdcd19ef,1.0,1.0,5.0,1.0,1.0,3.0
Networked maximized methodology,Vanessa Wright,916d0c63-7b5f-42da-8a0a-0dd2ae870662,,5.0,5.0,5.0,2.0,5.0
Networked maximized strategy,Jessica Smith,2b41facd-f492-4805-b67a-58b607510045,3.0,2.0,4.333333333333333,1.3333333333333333,3.3333333333333335,4.333333333333333
Networked methodical ability,Katelyn Brown,49fd9f6e-c588-4256-8421-5ce5bdcd19ef,1.0,5.0,3.0,3.0,5.0,1.0
Networked methodical encoding,Jose Murphy,2b41facd-f492-4805-b67a-58b607510045,1.0,2.0,3.0,2.0,3.0,3.0
Networked methodical system engine,Matthew Moran,152eb39b-953b-49a2-9216-5c3cfd9d6e8d,1.0,,,,,
Networked mission-critical application,Andrew Banks,916d0c63-7b5f-42da-8a0a-0dd2ae870662,2.0,,,,,
Networked mission-critical archive,Wesley Lewis,152eb39b-953b-49a2-9216-5c3cfd9d6e8d,2.0,2.0,5.0,5.0,5.0,1.0
Networked mission-critical knowledgebase,Gabrielle Steele,152eb39b-953b-49a2-9216-5c3cfd9d6e8d,1.0,4.0,5.0,3.0,5.0,4.0
Networked mobile framework,Craig Berg,916d0c63-7b5f-42da-8a0a-0dd2ae870662,1.0,2.6666666666666665,5.0,3.6666666666666665,3.0,3.6666666666666665
Networked mobile interface,Courtney Grant,916d0c63-7b5f-42da-8a0a-0dd2ae870662,1.0,2.0,2.0,1.0,2.0,3.0
Networked modular monitoring,David Li,916d0c63-7b5f-42da-8a0a-0dd2ae870662,1.0,4.0,1.0,2.0,5.0,5.0
Networked motivating middleware,Steven Sanchez,e67e65d7-0936-43d5-bb1b-721c832eac03,,2.0,5.0,1.0,4.0,5.0
Networked multi-state concept,Samantha Leblanc,e67e65d7-0936-43d5-bb1b-721c832eac03,1.0,2.0,4.5,3.0,2.5,2.5
Networked multi-state info-mediaries,Alexandria Cruz,2b41facd-f492-4805-b67a-58b607510045,2.0,,,,,
Networked multi-state neural-net,Michelle Jones,49fd9f6e-c588-4256-8421-5ce5bdcd19ef,,3.75,3.5,3.0,2.5,2.5
Networked multi-state service-desk,Amy David,916d0c63-7b5f-42da-8a0a-0dd2ae870662,1.0,2.6666666666666665,3.0,1.3333333333333333,3.3333333333333335,2.6666666666666665
Networked multi-state throughput,Craig Rivera,2b41facd-f492-4805-b67a-58b607510045,,4.5,2.5,3.5,1.0,2.0
Networked multi-tasking core,Veronica Willis,2b41facd-f492-4805-b67a-58b607510045,1.0,,,,,
Networked multimedia matrix,Tyler Noble,e67e65d7-0936-43d5-bb1b-721c832eac03,2.0,,,,,
Networked multimedia software,Melissa Cooke,e67e65d7-0936-43d5-bb1b-721c832eac03,,4.5,3.0,4.5,4.0,2.0
Networked multimedia software,Michael Bond,49fd9f6e-c588-4256-8421-5ce5bdcd19ef,,4.5,3.0,4.5,4.0,2.0
Networked national Graphic Interface,Courtney Morgan,49fd9f6e-c588-4256-8421-5ce5bdcd19ef,1.0,3.0,4.0,2.0,4.0,3.0
Networked national flexibility,David Lopez,2b41facd-f492-4805-b67a-58b607510045,1.0,5.0,2.0,2.0,3.0,1.0
Networked national frame,Anna Maxwell,916d0c63-7b5f-42da-8a0a-0dd2ae870662,2.0,,,,,
Networked national infrastructure,Teresa Quinn,152eb39b-953b-49a2-9216-5c3cfd9d6e8d,,4.0,5.0,2.0,1.0,5.0
Networked national orchestration,Charles Berger,49fd9f6e-c588-4256-8421-5ce5bdcd19ef,1.0,2.0,3.0,5.0,2.0,3.0
Networked national structure,Jeffrey Mitchell,49fd9f6e-c588-4256-8421-5ce5bdcd19ef,,4.0,4.0,3.0,3.0,1.0
Networked needs-based Internet solution,Richard Mckinney,916d0c63-7b5f-42da-8a0a-0dd2ae870662,,2.0,2.0,3.0,4.0,1.0
Networked needs-based initiative,Michele Morrison,e67e65d7-0936-43d5-bb1b-721c832eac03,1.0,,,,,
Networked neutral superstructure,Laura Davis,e67e65d7-0936-43d5-bb1b-721c832eac03,3.0,,,,,
Networked next generation concept,James White,2b41facd-f492-4805-b67a-58b607510045,1.0,1.0,2.0,2.0,4.0,5.0
Networked next generation focus group,Corey Dean,152eb39b-953b-49a2-9216-5c3cfd9d6e8d,,1.0,3.0,4.0,5.0,2.0
Networked non-volatile ability,Alexander Phillips,916d0c63-7b5f-42da-8a0a-0dd2ae870662,,2.0,4.0,1.0,1.0,5.0
Networked non-volatile benchmark,Duane Carlson,152eb39b-953b-49a2-9216-5c3cfd9d6e8d,1.0,,,,,
Networked non-volatile concept,Kristina Harris,152eb39b-953b-49a2-9216-5c3cfd9d6e8d,1.0,,,,,
Networked non-volatile customer loyalty,Johnny Barnes,49fd9f6e-c588-4256-8421-5ce5bdcd19ef,,4.0,2.0,2.0,4.0,5.0
Networked non-volatile encryption,Amy Carter,2b41facd-f492-4805-b67a-58b607510045,1.0,4.0,1.0,2.0,4.0,5.0
Networked non-volatile support,James Rivera,152eb39b-953b-49a2-9216-5c3cfd9d6e8d,1.0,4.0,1.0,5.0,2.0,3.0
Networked object-oriented Internet solution,Randall Cruz,152eb39b-953b-49a2-9216-5c3cfd9d6e8d,2.0,,,,,
Networked object-oriented array,Andrew Roberts,49fd9f6e-c588-4256-8421-5ce5bdcd19ef,,2.3333333333333335,4.333333333333333,4.0,4.666666666666667,3.0
Networked object-oriented hardware,Daniel Jarvis,e67e65d7-0936-43d5-bb1b-721c832eac03,1.0,3.0,2.5,4.0,5.0,3.5
Networked object-oriented initiative,Samuel Newman,2b41facd-f492-4805-b67a-58b607510045,,3.0,3.5,4.5,2.5,3.5
Networked optimal definition,Timothy Kennedy,2b41facd-f492-4805-b67a-58b607510045,1.0,1.0,5.0,3.0,1.0,3.0
Networked optimal superstructure,Donna Robinson,152eb39b-953b-49a2-9216-5c3cfd9d6e8d,1.0,,,,,
Networked optimizing functionalities,Laura Clayton,916d0c63-7b5f-42da-8a0a-0dd2ae870662,4.0,2.5,4.0,2.5,1.5,3.5
Networked optimizing hardware,Erik Lynch,916d0c63-7b5f-42da-8a0a-0dd2ae870662,1.0,,,,,
Networked optimizing hierarchy,Maurice Daniels,2b41facd-f492-4805-b67a-58b607510045,3.0,,,,,
Networked radical ability,Shelley Stevens,e67e65d7-0936-43d5-bb1b-721c832eac03,1.0,1.0,5.0,4.0,2.0,1.0
Networked radical flexibility,Danny Gonzales,e67e65d7-0936-43d5-bb1b-721c832eac03,,1.0,4.0,4.0,3.0,2.0
Networked radical standardization,Kevin Diaz,2b41facd-f492-4805-b67a-58b607510045,,4.0,2.0,5.0,3.0,2.0
Networked real-time encryption,Sarah Munoz,152eb39b-953b-49a2-9216-5c3cfd9d6e8d,3.0,1.0,2.0,3.0,3.0,3.0
Networked reciprocal benchmark,Matthew Johnson,152eb39b-953b-49a2-9216-5c3cfd9d6e8d,1.0,,,,,
Networked reciprocal project,Jenna Acevedo,916d0c63-7b5f-42da-8a0a-0dd2ae870662,3.0,,,,,
Networked regional framework,Michael Mcclain,e67e65d7-0936-43d5-bb1b-721c832eac03,,2.0,2.0,3.0,2.0,2.0
Networked regional leverage,Maria Villa,49fd9f6e-c588-4256-8421-5ce5bdcd19ef,2.0,2.3333333333333335,2.6666666666666665,2.3333333333333335,1.6666666666666667,4.0
Networked responsive policy,Melanie Reed,2b41facd-f492-4805-b67a-58b607510045,,3.0,2.5,3.5,2.5,3.0
Networked responsive superstructure,Susan Newman,49fd9f6e-c588-4256-8421-5ce5bdcd19ef,1.0,,,,,
Networked scalable database,Jaime Suarez,2b41facd-f492-4805-b67a-58b607510045,1.0,,,,,
Networked scalable encoding,Debra Zimmerman,e67e65d7-0936-43d5-bb1b-721c832eac03,2.0,5.0,2.0,5.0,1.0,4.0
Networked scalable functionalities,Steven Ball,2b41facd-f492-4805-b67a-58b607510045,2.0,4.0,1.0,5.0,5.0,5.0
Networked scalable implementation,Jason Massey,916d0c63-7b5f-42da-8a0a-0dd2ae870662,2.0,,,,,
Networked scalable knowledge user,Jeffrey Rosario,49fd9f6e-c588-4256-8421-5ce5bdcd19ef,,5.0,4.0,2.0,5.0,2.0
Networked secondary moratorium,James Patterson,49fd9f6e-c588-4256-8421-5ce5bdcd19ef,1.0,1.0,4.0,5.0,3.0,1.0
Networked solution-oriented adapter,Angela Wheeler,2b41facd-f492-4805-b67a-58b607510045,2.0,3.0,2.0,3.0,2.6666666666666665,4.0
Networked solution-oriented adapter,Phillip Berg,49fd9f6e-c588-4256-8421-5ce5bdcd19ef,1.0,3.0,2.0,3.0,2.6666666666666665,4.0
Networked solution-oriented core,Mary Lee,916d0c63-7b5f-42da-8a0a-0dd2ae870662,1.0,3.5,3.5,2.0,3.0,3.5
Networked solution-oriented emulation,Noah Vance,152eb39b-953b-49a2-9216-5c3cfd9d6e8d,2.0,,,,,
Networked solution-oriented knowledge user,Richard Matthews,49fd9f6e-c588-4256-8421-5ce5bdcd19ef,1.0,2.0,1.0,1.0,4.0,2.0
Networked solution-oriented model,Jacob Rose,916d0c63-7b5f-42da-8a0a-0dd2ae870662,3.0,,,,,
Networked stable model,Karen Roy,2b41facd-f492-4805-b67a-58b607510045,2.0,,,,,
Networked static leverage,William Jones,e67e65d7-0936-43d5-bb1b-721c832eac03,,1.5,3.5,2.0,2.5,3.0
Networked static moratorium,Cheryl Thompson,2b41facd-f492-4805-b67a-58b607510045,3.0,2.0,4.0,1.0,2.0,3.0
Networked static parallelism,Autumn Perez,916d0c63-7b5f-42da-8a0a-0dd2ae870662,,4.0,3.0,3.0,2.0,3.0
Networked system-worthy approach,Kathleen Ford,916d0c63-7b5f-42da-8a0a-0dd2ae870662,2.0,1.0,3.0,5.0,4.0,4.0
Networked system-worthy policy,Janet Cruz,916d0c63-7b5f-42da-8a0a-0dd2ae870662,1.0,5.0,2.5,2.5,2.5,5.0
Networked system-worthy portal,Alicia Jordan,2b41facd-f492-4805-b67a-58b607510045,1.0,,,,,
Networked system-worthy process improvement,Jason Ward,152eb39b-953b-49a2-9216-5c3cfd9d6e8d,2.0,,,,,
Networked systematic moratorium,Julie Smith,916d0c63-7b5f-42da-8a0a-0dd2ae870662,,5.0,1.0,5.0,2.0,3.0
Networked systematic software,Mr. Jonathan Caldwell DVM,e67e65d7-0936-43d5-bb1b-721c832eac03,1.0,4.0,1.0,3.0,2.0,1.0
Networked systemic hierarchy,Anita Wilson MD,2b41facd-f492-4805-b67a-58b607510045,,2.0,2.0,4.0,4.0,1.0
Networked tangible definition,Jasmine Thompson,2b41facd-f492-4805-b67a-58b607510045,,2.0,2.0,3.0,4.0,2.0
Networked tertiary implementation,Bobby Parker,152eb39b-953b-49a2-9216-5c3cfd9d6e8d,1.0,1.0,3.0,5.0,2.0,2.0
Networked uniform secured line,Danielle Morales,49fd9f6e-c588-4256-8421-5ce5bdcd19ef,1.0,2.0,2.0,3.0,5.0,2.0
Networked upward-trending installation,Tyler Davis,916d0c63-7b5f-42da-8a0a-0dd2ae870662,,4.0,1.0,1.0,3.0,4.0
Networked upward-trending orchestration,Natalie Gordon,152eb39b-953b-49a2-9216-5c3cfd9d6e8d,2.0,3.0,3.5,3.25,3.5,2.5
Networked upward-trending process improvement,Melanie Delgado,152eb39b-953b-49a2-9216-5c3cfd9d6e8d,2.0,2.5,2.5,3.5,1.0,2.5
Networked upward-trending protocol,Isabel Giles,916d0c63-7b5f-42da-8a0a-0dd2ae870662,3.0,,,,,
Networked user-facing access,Judy Lewis PhD,2b41facd-f492-4805-b67a-58b607510045,,3.0,5.0,2.0,2.0,1.0
Networked user-facing customer loyalty,Keith Lawson,152eb39b-953b-49a2-9216-5c3cfd9d6e8d,,4.0,5.0,1.5,2.5,2.5
Networked user-facing focus group,Kathryn Martinez,152eb39b-953b-49a2-9216-5c3cfd9d6e8d,1.0,2.0,2.5,3.0,3.0,1.5
Networked user-facing hardware,Valerie Lee,49fd9f6e-c588-4256-8421-5ce5bdcd19ef,2.0,,,,,
Networked user-facing open system,Michelle Mayer,e67e65d7-0936-43d5-bb1b-721c832eac03,2.0,,,,,
Networked user-facing pricing structure,Jeff Nguyen,49fd9f6e-c588-4256-8421-5ce5bdcd19ef,3.0,,,,,
Networked value-added system engine,Cindy Warren,49fd9f6e-c588-4256-8421-5ce5bdcd19ef,,4.333333333333333,2.6666666666666665,2.6666666666666665,2.3333333333333335,3.0
Networked web-enabled capability,Ronald Hubbard,916d0c63-7b5f-42da-8a0a-0dd2ae870662,2.0,,,,,
Networked web-enabled contingency,Alyssa Phillips,49fd9f6e-c588-4256-8421-5ce5bdcd19ef,1.0,3.0,2.0,4.0,1.0,1.0
Networked well-modulated conglomeration,Belinda Haas DVM,2b41facd-f492-4805-b67a-58b607510045,,4.5,3.0,5.0,1.5,3.5
Networked zero tolerance interface,Jeremy Shaw,916d0c63-7b5f-42da-8a0a-0dd2ae870662,1.0,5.0,4.0,5.0,5.0,2.0
Networked zero-defect approach,Alyssa Brown,e67e65d7-0936-43d5-bb1b-721c832eac03,,2.3333333333333335,3.0,3.6666666666666665,4.666666666666667,3.0
Networked zero-defect array,Mrs. Michelle Osborne,2b41facd-f492-4805-b67a-58b607510045,1.0,,,,,
Networked zero-defect flexibility,Todd Jackson,152eb39b-953b-49a2-9216-5c3cfd9d6e8d,2.0,3.0,2.5,3.0,3.0,3.5
Networked zero-defect matrix,Tim Bryant,e67e65d7-0936-43d5-bb1b-721c832eac03,1.0,1.0,1.0,3.0,3.0,2.5
Object-based 24/7 Internet solution,Sara Williams,2b41facd-f492-4805-b67a-58b607510045,1.0,2.0,3.0,2.0,2.0,5.0
Object-based 24/7 Local Area Network,Amanda Dixon,2b41facd-f492-4805-b67a-58b607510045,1.0,2.5,2.5,2.0,3.5,2.5
Object-based 24/7 frame,Alicia Rowe,152eb39b-953b-49a2-9216-5c3cfd9d6e8d,1.0,,,,,
Object-based 24/7 initiative,Garrett Bryant,2b41facd-f492-4805-b67a-58b607510045,1.0,,,,,
Object-based 24/7 secured line,Thomas Zimmerman,49fd9f6e-c588-4256-8421-5ce5bdcd19ef,1.0,,,,,
Object-based 24/7 system engine,David Townsend,152eb39b-953b-49a2-9216-5c3cfd9d6e8d,,1.0,5.0,1.0,3.0,1.0
Object-based 24hour array,Jerry Pena,49fd9f6e-c588-4256-8421-5ce5bdcd19ef,3.0,3.6666666666666665,3.0,3.3333333333333335,2.3333333333333335,4.0
Object-based 24hour challenge,Craig Thompson,e67e65d7-0936-43d5-bb1b-721c832eac03,1.0,,,,,
Object-based 24hour open architecture,Joseph Martin,e67e65d7-0936-43d5-bb1b-721c832eac03,1.0,,,,,
Object-based 24hour workforce,Ronald Johnson,916d0c63-7b5f-42da-8a0a-0dd2ae870662,,4.0,5.0,5.0,4.0,1.0
Object-based 3rdgeneration service-desk,Katherine Jones,916d0c63-7b5f-42da-8a0a-0dd2ae870662,3.0,2.0,5.0,2.0,4.0,1.0
Object-based 4thgeneration parallelism,Kathleen Reynolds,916d0c63-7b5f-42da-8a0a-0dd2ae870662,,3.0,4.0,1.0,1.0,3.0
Object-based 4thgeneration support,Kenneth Gray,916d0c63-7b5f-42da-8a0a-0dd2ae870662,,4.0,3.0,2.0,3.0,3.0
Object-based 5thgeneration benchmark,Courtney Clark,49fd9f6e-c588-4256-8421-5ce5bdcd19ef,1.0,,,,,
Object-based 5thgeneration utilization,Manuel Miller,49fd9f6e-c588-4256-8421-5ce5bdcd19ef,,2.0,2.5,3.0,4.0,3.5
Object-based 6thgeneration archive,Adam Hudson,2b41facd-f492-4805-b67a-58b607510045,,4.333333333333333,2.3333333333333335,1.6666666666666667,1.3333333333333333,3.3333333333333335
Object-based 6thgeneration success,Sandra Graham,916d0c63-7b5f-42da-8a0a-0dd2ae870662,1.0,3.0,4.0,3.0,4.0,1.0
Object-based 6thgeneration synergy,Dana Morales,916d0c63-7b5f-42da-8a0a-0dd2ae870662,4.0,,,,,
Object-based actuating Graphical User Interface,Peter Chavez,e67e65d7-0936-43d5-bb1b-721c832eac03,2.0,5.0,5.0,2.0,1.0,5.0
Object-based actuating contingency,Meghan Houston,49fd9f6e-c588-4256-8421-5ce5bdcd19ef,3.0,1.0,1.0,1.0,5.0,5.0
Object-based analyzing software,Brian Black,916d0c63-7b5f-42da-8a0a-0dd2ae870662,1.0,,,,,
Object-based analyzing success,William Frey,e67e65d7-0936-43d5-bb1b-721c832eac03,2.0,2.5,2.75,4.0,2.75,2.75
Object-based asymmetric analyzer,Tracy Hurst,e67e65d7-0936-43d5-bb1b-721c832eac03,1.0,3.3333333333333335,2.3333333333333335,3.0,3.3333333333333335,3.0
Object-based asymmetric challenge,Maria Kim,49fd9f6e-c588-4256-8421-5ce5bdcd19ef,,3.0,4.0,1.0,4.0,3.5
Object-based asymmetric toolset,Brian Brown,e67e65d7-0936-43d5-bb1b-721c832eac03,1.0,1.0,1.0,4.0,3.0,4.0
Object-based asynchronous architecture,Pamela Turner,e67e65d7-0936-43d5-bb1b-721c832eac03,1.0,2.0,2.0,2.0,1.0,5.0
Object-based asynchronous core,Molly Campbell,e67e65d7-0936-43d5-bb1b-721c832eac03,4.0,,,,,
Object-based asynchronous emulation,Mark Shannon,e67e65d7-0936-43d5-bb1b-721c832eac03,1.0,,,,,
Object-based asynchronous functionalities,Jonathan Walton,49fd9f6e-c588-4256-8421-5ce5bdcd19ef,3.0,5.0,1.0,5.0,2.0,5.0
Object-based asynchronous standardization,Kimberly Tapia,916d0c63-7b5f-42da-8a0a-0dd2ae870662,1.0,3.0,1.5,3.5,1.5,3.5
Object-based asynchronous success,Jennifer James,2b41facd-f492-4805-b67a-58b607510045,2.0,1.0,4.5,4.0,2.5,2.0
Object-based attitude-oriented solution,Spencer Klein,e67e65d7-0936-43d5-bb1b-721c832eac03,,1.0,1.0,2.0,2.0,3.0
Object-based attitude-oriented strategy,Dennis James,152eb39b-953b-49a2-9216-5c3cfd9d6e8d,,5.0,2.0,4.0,4.0,4.0
Object-based attitude-oriented synergy,Michael Garcia,2b41facd-f492-4805-b67a-58b607510045,3.0,2.0,3.0,4.0,4.0,5.0
Object-based attitude-oriented website,Cynthia Wise,916d0c63-7b5f-42da-8a0a-0dd2ae870662,2.0,,,,,
Object-based background architecture,Jacob Middleton,916d0c63-7b5f-42da-8a0a-0dd2ae870662,,2.5,4.5,2.0,3.5,4.0
Object-based background concept,Hannah Smith,916d0c63-7b5f-42da-8a0a-0dd2ae870662,,3.3333333333333335,2.3333333333333335,3.3333333333333335,3.6666666666666665,3.0
Object-based background concept,Kathleen Pena,152eb39b-953b-49a2-9216-5c3cfd9d6e8d,2.0,3.3333333333333335,2.3333333333333335,3.3333333333333335,3.6666666666666665,3.0
Object-based background flexibility,Logan Young,e67e65d7-0936-43d5-bb1b-721c832eac03,1.0,5.0,4.0,5.0,3.0,3.0
Object-based background open system,Robert Jimenez,2b41facd-f492-4805-b67a-58b607510045,1.0,2.6666666666666665,1.3333333333333333,3.0,2.3333333333333335,3.6666666666666665
Object-based background throughput,Timothy Cummings,49fd9f6e-c588-4256-8421-5ce5bdcd19ef,4.0,5.0,3.5,3.0,2.5,2.5
Object-based bandwidth-monitored challenge,Matthew Russell,2b41facd-f492-4805-b67a-58b607510045,3.0,5.0,4.0,2.0,5.0,4.0
Object-based bandwidth-monitored encryption,Shannon Mann,49fd9f6e-c588-4256-8421-5ce5bdcd19ef,3.0,1.0,5.0,2.0,5.0,3.0
Object-based bandwidth-monitored policy,Joseph Hall,49fd9f6e-c588-4256-8421-5ce5bdcd19ef,,2.0,4.0,2.0,2.0,2.0
Object-based bifurcated analyzer,Tom Wheeler,916d0c63-7b5f-42da-8a0a-0dd2ae870662,,3.0,4.0,5.0,1.5,4.0
Object-based bifurcated artificial intelligence,Alex Harris,e67e65d7-0936-43d5-bb1b-721c832eac03,,2.0,5.0,2.0,4.0,1.0
Object-based bifurcated implementation,Lauren Herrera,49fd9f6e-c588-4256-8421-5ce5bdcd19ef,2.0,5.0,2.0,2.0,2.0,1.0
Object-based bifurcated open system,Michelle Dunn,e67e65d7-0936-43d5-bb1b-721c832eac03,1.0,3.5,3.0,2.5,2.5,2.75
Object-based bottom-line capacity,Lisa Ward,2b41facd-f492-4805-b67a-58b607510045,2.0,,,,,
Object-based bottom-line interface,Latoya Martinez,916d0c63-7b5f-42da-8a0a-0dd2ae870662,2.0,2.0,5.0,3.0,5.0,2.0
Object-based clear-thinking adapter,Lauren Keller,152eb39b-953b-49a2-9216-5c3cfd9d6e8d,2.0,,,,,
Object-based clear-thinking moderator,Patty Hernandez,152eb39b-953b-49a2-9216-5c3cfd9d6e8d,1.0,,,,,
Object-based clear-thinking synergy,Jorge Rodriguez,2b41facd-f492-4805-b67a-58b607510045,1.0,,,,,
Object-based client-driven leverage,Sean Ramos,152eb39b-953b-49a2-9216-5c3cfd9d6e8d,2.0,2.0,4.0,2.0,1.0,2.0
Object-based client-server archive,Jason Trujillo,49fd9f6e-c588-4256-8421-5ce5bdcd19ef,,1.0,2.0,5.0,5.0,2.0
Object-based client-server knowledge user,Kimberly Randall,152eb39b-953b-49a2-9216-5c3cfd9d6e8d,2.0,3.75,1.25,2.5,3.75,2.5
Object-based client-server software,Gary Bradford,2b41facd-f492-4805-b67a-58b607510045,1.0,4.5,3.0,4.5,1.5,3.5
Object-based coherent implementation,Gregory Hunt,152eb39b-953b-49a2-9216-5c3cfd9d6e8d,1.0,,,,,
Object-based coherent superstructure,James Murray,49fd9f6e-c588-4256-8421-5ce5bdcd19ef,3.0,,,,,
Object-based cohesive help-desk,Nicole Sparks,49fd9f6e-c588-4256-8421-5ce5bdcd19ef,,1.0,5.0,4.0,1.0,1.0
Object-based cohesive instruction set,Sharon Gross,e67e65d7-0936-43d5-bb1b-721c832eac03,,5.0,1.0,3.0,1.0,3.0
Object-based composite Local Area Network,Craig Vincent,49fd9f6e-c588-4256-8421-5ce5bdcd19ef,2.0,3.0,3.5,1.5,2.0,5.0
Object-based composite core,Dr. Kimberly Miller,49fd9f6e-c588-4256-8421-5ce5bdcd19ef,1.0,4.0,1.0,4.0,5.0,4.0
Object-based composite superstructure,Joseph Giles,e67e65d7-0936-43d5-bb1b-721c832eac03,1.0,1.0,4.0,1.0,4.0,3.0
Object-based context-sensitive emulation,Sarah Williams,916d0c63-7b5f-42da-8a0a-0dd2ae870662,1.0,,,,,
Object-based contextually-based definition,Brianna Stewart,916d0c63-7b5f-42da-8a0a-0dd2ae870662,1.0,3.0,4.5,2.0,3.5,3.0
Object-based contextually-based synergy,Angela Grant,152eb39b-953b-49a2-9216-5c3cfd9d6e8d,1.0,3.0,2.0,1.0,4.0,2.0
Object-based dedicated Graphic Interface,Rachel Reynolds,2b41facd-f492-4805-b67a-58b607510045,1.0,2.5,1.5,3.5,3.0,3.5
Object-based dedicated frame,Jennifer Miller,e67e65d7-0936-43d5-bb1b-721c832eac03,1.0,,,,,
Object-based demand-driven complexity,Patrick Barrett,49fd9f6e-c588-4256-8421-5ce5bdcd19ef,,2.3333333333333335,3.6666666666666665,2.6666666666666665,3.6666666666666665,3.3333333333333335
Object-based demand-driven hardware,Robert Hunter,e67e65d7-0936-43d5-bb1b-721c832eac03,2.0,,,,,
Object-based demand-driven secured line,Jackson Johnson,e67e65d7-0936-43d5-bb1b-721c832eac03,,4.0,1.0,2.0,3.0,5.0
Object-based didactic database,Rebecca Hooper,2b41facd-f492-4805-b67a-58b607510045,1.0,3.0,5.0,2.0,3.0,4.0
Object-based didactic portal,Caitlin Jenkins,2b41facd-f492-4805-b67a-58b607510045,3.0,2.0,3.0,4.0,3.0,2.0
Object-based directional architecture,Heather Hill,e67e65d7-0936-43d5-bb1b-721c832eac03,1.0,2.0,1.0,4.0,4.0,2.0
Object-based directional functionalities,Rachel Green,916d0c63-7b5f-42da-8a0a-0dd2ae870662,,3.0,2.25,2.75,3.5,2.0
Object-based directional matrix,Haley Bautista,916d0c63-7b5f-42da-8a0a-0dd2ae870662,1.0,4.0,3.0,2.5,2.5,2.0
Object-based directional model,Bruce Thomas,916d0c63-7b5f-42da-8a0a-0dd2ae870662,3.0,4.0,5.0,1.0,1.0,1.0
Object-based directional secured line,Scott Lopez,49fd9f6e-c588-4256-8421-5ce5bdcd19ef,1.0,,,,,
Object-based directional workforce,Ian Wilson,916d0c63-7b5f-42da-8a0a-0dd2ae870662,1.0,,,,,
Object-based discrete Graphical User Interface,Robert Russell,e67e65d7-0936-43d5-bb1b-721c832eac03,1.0,3.6666666666666665,2.6666666666666665,4.333333333333333,1.0,3.3333333333333335
